Date,Range_W_F1,Range_W_F2,Range_C_F1,Range_C_F2,Range_O_F1,Range_O_F2
20-12-1921,0.010999194,0.012205906,0.019251931,0.005644418,0.015174798,0.0104713
21-12-1921,0.029145961,0.026946437,0.034118448,0.027908788,0.021245109,0.023592182
22-12-1921,0.00896867,0.012037979,0.028927637,0.016408755,0.006006024,0.00778214
23-12-1921,0.025767752,0.011135019,0.02045061,0.020055367,0.017804625,0.005181359
24-12-1921,0.00881063,0.008539762,0.010131799,0.009033485,0.00878483,0.025642431
27-12-1921,0.019452426,0.016232736,0.020408872,0.01821544,0.00875918,0.023048395
28-12-1921,0.016143848,0.010380716,0.008281621,0.007380107,0.00878483,0.015504187
29-12-1921,0.017794064,0.024139103,0.010341354,0.018248682,0.014556298,0.025576842
30-12-1921,0.033172024,0.028710106,0.03605905,0.029741969,0.044985096,0.033551534
31-12-1921,0.061950589,0.008718451,0.019334652,0.018622512,0.015456258,0.015666117
03-01-1922,NaN,0.063140897,NaN,0.024692613,0.03444049,0.028536307
04-01-1922,0.013552966,0.050099922,0.008658063,0.020775063,0.029141135,0.020726131
05-01-1922,0.013500687,0.072679679,NaN,0.016997576,0.021053409,0.020672571
06-01-1922,NaN,0.014298724,NaN,0.005633818,0.010443959,0.012870191
07-01-1922,NaN,0.0197139,NaN,0.00937214,0.025841231,0.025317808
09-01-1922,NaN,0.015145056,NaN,0.005623258,0.015464226,0.007604599
10-01-1922,NaN,0.024580209,NaN,0.013220211,0.023592182,0.023167059
11-01-1922,0.006819315,0.015475957,NaN,0.01319529,0.0104713,0.012870191
12-01-1922,NaN,0.016172859,NaN,0.00747667,0.013004084,0.01020417
13-01-1922,0.009661911,0.024336487,NaN,0.005644418,0.010443959,0.012837147
14-01-1922,NaN,0.011706572,NaN,0.009460809,0.007863736,0.012870191
16-01-1922,NaN,0.010830431,NaN,0.011385322,0.005249356,0.002587324
17-01-1922,NaN,0.013459153,NaN,0.011363759,0.010443959,0.017972242
18-01-1922,NaN,0.013363228,0.002098637,0.005644418,0.01811175,0.010178205
19-01-1922,NaN,0.016733107,0.008350779,0.007490672,0.01542447,0.007585371
20-01-1922,NaN,0.011398633,NaN,0.007490672,0.01542447,0.010126669
21-01-1922,NaN,0.023510007,NaN,0.005623258,0.01542447,0.015113638
23-01-1922,NaN,0.016316377,NaN,0.011173301,0.007623925,0.007472015
24-01-1922,NaN,0.017212129,NaN,0.014842573,0.012706651,0.017478597
25-01-1922,NaN,0.01386504,NaN,0.011173301,0.01542447,0.010050336
26-01-1922,NaN,0.011319233,NaN,0.003745323,0.015504187,0.005063302
27-01-1922,NaN,0.012100407,NaN,0.003745323,0.01542447,0.012547216
28-01-1922,NaN,0.016992762,NaN,0.0166825,0.007623925,0.007453451
30-01-1922,0.013456889,0.014320054,NaN,0.007380107,0.007623925,0.00992564
31-01-1922,0.010075652,0.01342302,NaN,0.009285118,0.015384919,0.012515808
01-02-1922,NaN,0.010947478,0.01113184,0.007168489,0.012870191,0.007528266
02-02-1922,0.003484324,0.027128667,0.005509656,0.008873173,0.007643349,0.002484473
03-02-1922,NaN,0.028940927,0.016378892,0.017575145,0.007623925,0.009901071
04-02-1922,0.001687764,0.016077517,0.021583572,0.025975486,0.007623925,0.007416598
06-02-1922,0.015618895,0.026794353,0.040109997,0.043557974,0.027467395,0.029270382
07-02-1922,NaN,0.022472856,0.032620918,0.017728103,0.024876905,0.02634883
08-02-1922,0.024411302,0.033297695,0.030930301,0.02980353,0.022472856,0.021661497
09-02-1922,0.011263192,0.01764526,0.017094433,0.018137348,0.01242252,0.019185241
10-02-1922,NaN,0.026015239,0.034133006,0.032789823,0.022416879,0.023981965
11-02-1922,NaN,0.012796562,0.008438869,0.009772065,0.004938282,0.014320054
14-02-1922,NaN,0.021022884,0.016639319,0.027179931,0.017094433,0.018779895
15-02-1922,0.021085118,0.035217438,0.05345402,0.048637037,0.054972023,0.048452383
16-02-1922,NaN,0.029895465,0.038854926,0.020016065,0.023530497,0.02746168
17-02-1922,NaN,0.017341475,0.019108862,0.015456258,0.023981965,0.023311079
18-02-1922,0.022540398,0.023784905,0.019355443,0.018779895,0.024451096,0.021353124
20-02-1922,NaN,0.030515544,0.015748357,0.037626711,0.019231362,0.018648559
21-02-1922,NaN,0.021255514,0.028303776,0.025935855,0.0264121,0.023311079
23-02-1922,0.014285957,0.027587957,0.041640557,0.037401517,0.028710106,0.025493849
24-02-1922,NaN,0.02308602,0.029120832,0.028254668,0.036367644,0.025853379
25-02-1922,NaN,0.021978907,0.034102638,0.038937868,0.035506688,0.041385216
27-02-1922,0.002781643,0.018200705,0.036314811,0.032283505,0.039040549,0.028858828
28-02-1922,NaN,0.014915531,0.027922461,0.025642431,0.027973852,0.024637304
01-03-1922,0.033106472,0.030442499,0.038985447,0.036367644,0.033576296,0.036870536
02-03-1922,0.024932039,0.028101023,0.030077455,0.02775927,0.023981965,0.023149182
03-03-1922,0.023932766,0.024411302,0.031275818,0.030196399,0.028573372,0.02746168
04-03-1922,0.028643244,0.02148843,0.055915185,0.053905265,0.024332101,0.018648559
06-03-1922,0.029684158,0.029952322,0.031598205,0.039458837,0.021978907,0.021053409
07-03-1922,0.016878038,0.015787615,0.018779895,0.025584541,0.026475674,0.023149182
08-03-1922,0.02406344,0.026735093,0.022082916,0.019682694,0.007290433,0.011668744
09-03-1922,0.052398063,0.033560196,0.080042708,0.071622376,0.085694721,0.086801447
10-03-1922,0.026433257,0.020443642,0.030871664,0.031010237,0.025642431,0.026863642
11-03-1922,0.01536803,0.015319449,0.022329476,0.016755914,0.012706651,0.012121361
13-03-1922,0.040791714,0.025752496,0.042009408,0.043149991,0.028389003,0.026995504
14-03-1922,0.024097552,0.022629338,0.023065273,0.025237933,0.018397365,0.017478597
15-03-1922,0.02441006,0.024649135,0.045271771,0.030475494,0.029296369,0.025317808
16-03-1922,0.033774317,0.029567371,0.039872391,0.052817556,0.026386755,0.022585653
17-03-1922,0.029092961,0.040409538,0.027354883,0.021605779,0.023226851,0.024511031
18-03-1922,0.016612878,0.06558331,0.017756722,0.015408625,0.018065007,0.019608471
20-03-1922,0.018868484,0.016625487,0.014622519,0.012480661,0.007822726,0.007434978
21-03-1922,0.025689486,0.026019093,0.031381601,0.026794353,0.018445846,0.017522351
22-03-1922,0.022938483,0.026106746,0.026447823,0.023679086,0.018543578,0.022585653
23-03-1922,0.031322471,0.017774484,0.026712774,0.022293917,0.043017385,0.035627178
24-03-1922,0.021212917,0.016177449,0.022016131,0.019355443,0.021739987,0.01542447
25-03-1922,0.016768686,0.014548823,0.025708357,0.012987196,0.016349138,0.012903405
27-03-1922,0.035950334,0.028219059,0.034665516,0.029365895,0.021858794,0.023226851
28-03-1922,0.022574322,0.023530497,0.027166357,0.019355443,0.021622464,0.017789542
29-03-1922,0.020324373,0.016863806,0.010291686,0.00972455,0.018945086,0.012739026
30-03-1922,0.029052323,0.017640105,0.013652089,0.014551591,0.010752792,0.010126669
31-03-1922,0.019447135,0.016892294,0.030983546,0.017843134,0.024292693,0.025317808
01-04-1922,0.012962438,0.010274063,0.017513582,0.013136478,0.008275909,0.00778214
03-04-1922,0.016504501,0.013513719,0.017182553,0.012945165,0.00820798,0.015384919
04-04-1922,0.022472856,0.015190165,0.020443642,0.019355443,0.019048195,0.017926216
05-04-1922,0.022936785,0.016040867,0.01555779,0.008150004,0.010989122,0.018018506
06-04-1922,0.020016065,0.013525143,0.017241806,0.014575157,0.010989122,0.01542447
07-04-1922,0.006878132,0.006722714,0.006849342,0.017814236,0.00820798,0.00508907
08-04-1922,0.022814678,0.018395168,0.015293416,0.009630893,0.016304709,0.010126669
10-04-1922,0.011958289,0.009860392,0.01342302,0.012678458,0.01342302,0.015037877
11-04-1922,0.015094626,0.012453461,0.01675081,0.009463793,0.00798939,0.007453451
12-04-1922,0.022762743,0.009950331,0.016778917,0.014252023,0.01342302,0.017522351
13-04-1922,0.022608348,0.017178337,0.013400536,0.007892701,0.010723963,0.015000281
15-04-1922,0.063513406,0.022472856,0.023065273,0.023347364,0.023779192,0.024631787
17-04-1922,0.037952552,0.054941118,0.021294826,0.020077895,0.033901552,0.026733062
18-04-1922,0.039665256,0.026475674,0.031485617,0.03120378,0.045401656,0.042242305
19-04-1922,0.016878038,0.011200117,0.021435281,0.024923408,0.013387081,0.017478597
20-04-1922,0.012649501,0.007993648,0.014790738,0.012384059,0.021277398,0.012391732
21-04-1922,0.024692613,0.012578782,0.014622519,0.016910472,0.015789802,0.017136282
22-04-1922,0.033370478,0.028829422,0.027939369,0.015384919,0.026317308,0.019656653
24-04-1922,0.031359079,0.015552413,0.011354542,0.012195273,0.023654191,0.022032715
25-04-1922,0.046584718,0.017161108,0.031381601,0.027908788,0.013351333,0.014888612
26-04-1922,0.025497132,0.036396422,0.013201512,0.014029848,0.026883339,0.015000281
27-04-1922,0.020000667,0.021609484,0.009933857,0.012480661,0.016216572,0.017522351
28-04-1922,0.02406344,0.018319907,0.018077731,0.013899838,0.008053735,0.009950331
29-04-1922,0.030466402,0.015798117,0.017989038,0.015361285,0.02710193,0.020000667
01-05-1922,0.014184635,NaN,0.016260521,0.015337724,0.024424552,0.015037877
02-05-1922,0.01473194,0.013225762,0.011299555,0.009132484,0.016216572,0.007472015
03-05-1922,0.024966623,0.102965305,0.020850795,0.013646914,0.010666768,0.00992564
04-05-1922,0.020160572,0.102965305,0.011137744,0.010614201,0.005319161,0.007453451
05-05-1922,0.021994501,0.00752449,0.016077517,0.019893541,0.021164811,0.009950331
06-05-1922,0.023189445,NaN,0.017989038,0.010878118,0.016086138,0.015075662
08-05-1922,0.026433257,NaN,0.011410067,0.010878118,0.016260521,0.020202707
09-05-1922,0.020320002,0.004535155,0.016366977,0.020329082,0.013568729,0.010152371
10-05-1922,0.02339288,NaN,0.011522761,0.017201362,0.005464494,0.007604599
11-05-1922,0.055215723,NaN,0.016366977,0.020108953,0.021622464,0.017566324
12-05-1922,0.016506565,0.004434597,0.014622519,0.016962627,0.008010724,0.015000281
13-05-1922,0.020761991,NaN,0.014790738,0.009331327,0.002691792,0.015113638
15-05-1922,0.015460603,NaN,0.006578971,0.00778214,0.010666768,0.012674441
16-05-1922,0.016529302,NaN,0.012987196,0.010761057,0.015666117,0.019950786
17-05-1922,0.015037877,0.007304634,0.006514681,0.010810916,0.018397365,0.015000281
18-05-1922,0.028543532,0.029544246,0.006525309,0.00622086,0.029296369,0.017610518
19-05-1922,0.03994825,0.03294055,0.006535971,0.00623055,NaN,0.010152371
20-05-1922,0.037027823,0.007745972,0.004897969,0.00623055,0.010723963,0.007643349
22-05-1922,0.033522692,0.016361877,0.01642073,0.018838862,0.016260521,0.031090587
23-05-1922,0.039798915,0.035922854,0.013093477,0.012539349,0.018742182,0.023286951
24-05-1922,0.038637793,NaN,0.01148495,0.015748357,0.008053735,0.023347364
25-05-1922,0.02786558,0.013573063,0.018167304,0.015923903,0.016304709,0.021053409
26-05-1922,0.02671015,0.018467004,0.009884759,0.017502436,0.010752792,0.013004084
27-05-1922,0.023829563,0.004811557,0.008230499,0.011120051,0.010840215,0.007843177
29-05-1922,0.084055918,0.055479152,0.021541844,0.028894466,0.027324104,0.023716527
31-05-1922,0.02888901,0.01020417,0.016722798,0.01944956,0.027856955,0.02645657
01-06-1922,0.008438869,0.018565934,NaN,0.020985435,0.023592182,0.020000667
02-06-1922,0.014376569,0.010929071,NaN,0.011299555,0.018397365,0.017566324
03-06-1922,0.020619287,0.036803469,NaN,0.017989038,0.031832927,0.027814688
05-06-1922,0.009687438,0.014109582,0.001722653,0.057839248,0.024557851,0.01811175
06-06-1922,0.033083035,0.027423213,NaN,0.018167304,0.030098031,0.025975486
07-06-1922,0.005342844,0.01588736,NaN,0.014864023,0.01648389,0.01825344
08-06-1922,0.008841791,0.012280856,NaN,0.009852296,0.005464494,0.012903405
09-06-1922,0.005249356,0.033278027,0.021758181,0.042009408,0.027398974,0.028536307
10-06-1922,0.005249356,0.010425811,NaN,0.011281344,0.002751033,0.005208345
12-06-1922,0.028935111,0.045604684,0.011735256,0.021087562,0.027856955,0.028987537
13-06-1922,0.012808958,0.0199825,NaN,0.009884759,0.043172172,0.037944932
14-06-1922,0.003597126,0.028830826,NaN,0.027666533,0.028987537,0.024557851
15-06-1922,0.038151766,0.035313764,0.008410479,0.027666533,0.066982821,0.062948274
16-06-1922,0.018349139,0.028222173,0.021904835,0.02614528,0.023669744,0.019418086
17-06-1922,NaN,0.018067339,NaN,0.014575157,0.017647517,0.01648389
19-06-1922,0.002740979,0.015391884,NaN,0.011410067,0.020680205,0.013793322
20-06-1922,0.00900907,0.021544819,0.004979263,0.014551591,0.023122417,0.02710193
21-06-1922,0.01162284,0.017794064,0.008150004,0.012779727,0.016997576,0.021220955
22-06-1922,NaN,0.022868191,0.006410278,0.022223137,0.030515544,0.031090587
23-06-1922,NaN,0.05155781,0.004796172,0.014162314,0.042787275,0.0376456
24-06-1922,NaN,0.008849615,NaN,0.015949301,0.026883339,0.022642477
26-06-1922,NaN,0.025859667,NaN,0.01615544,0.032789823,0.033379222
27-06-1922,0.024033199,0.029296369,NaN,0.016129382,0.029772158,0.030229002
28-06-1922,0.016762633,0.020202707,NaN,0.008032172,0.024292693,0.027605266
29-06-1922,0.012291639,0.020131971,NaN,0.016077517,0.01648389,0.020461072
30-06-1922,NaN,0.012184659,NaN,0.009630893,0.030685811,0.025774623
01-07-1922,0.026714212,0.020548668,0.017530329,0.009049836,0.027856955,0.020672571
03-07-1922,0.014511565,0.014499188,0.004750603,0.010502722,0.008275909,0.005181359
05-07-1922,0.014598799,NaN,0.01569891,0.020803128,0.018996501,0.01542447
06-07-1922,0.016601517,NaN,0.014274628,0.01346318,0.013755375,0.015504187
07-07-1922,0.011408636,NaN,0.006309169,0.011976191,0.016667052,0.007822726
08-07-1922,0.011540297,NaN,0.03057358,0.041512494,0.037414436,0.042787275
10-07-1922,0.025929034,NaN,0.009788006,0.015649772,0.005865119,0.013568729
11-07-1922,0.017361547,NaN,0.019418086,0.017147731,0.025975486,0.021277398
12-07-1922,0.027611763,NaN,0.017728103,0.024845999,0.025900728,0.034809405
13-07-1922,0.012100407,NaN,0.006420568,0.009331327,0.008708328,0.016216572
14-07-1922,0.012947958,NaN,0.009569451,0.012345836,0.011594333,0.016216572
15-07-1922,0.006920443,NaN,0.009569451,0.007698267,0.002886005,0.013532006
17-07-1922,0.028536307,NaN,0.022329476,0.024807474,0.026050677,0.030015896
18-07-1922,0.009602867,NaN,0.003220615,0.010946161,0.00875918,0.008298803
19-07-1922,0.023153305,NaN,0.022472856,0.012519725,0.017699577,0.033244059
20-07-1922,0.012466769,NaN,0.011120051,0.0062112,0.017647517,0.016760169
21-07-1922,0.018510886,NaN,0.012678458,0.015480185,0.053744276,0.039665256
22-07-1922,0.014235116,NaN,0.008019289,0.020392864,0.018519048,0.040821995
24-07-1922,0.04044669,NaN,0.006472515,0.014342875,0.009539023,0.014992785
25-07-1922,0.032039354,NaN,0.00809721,0.012779727,0.012739026,0.00896867
26-07-1922,0.027150989,NaN,0.017785432,0.024058899,0.021978907,0.023669744
27-07-1922,0.018282045,NaN,0.022691411,0.017785432,0.021978907,0.023669744
28-07-1922,0.018083675,NaN,0.031399754,0.028482938,0.024541109,0.028987537
29-07-1922,0.011748892,NaN,0.035446749,0.015949301,0.003100778,0.00584797
31-07-1922,0.031867739,NaN,0.018755878,0.021190687,0.025317808,0.023810649
01-08-1922,NaN,0.012304935,0.027711635,0.036055408,0.009049836,0.016713481
02-08-1922,0.005623258,0.014117882,0.01615544,0.020654779,0.012048339,0.016713481
03-08-1922,NaN,0.014252023,0.014742282,0.017361547,0.015220994,0.014104606
04-08-1922,0.020277192,0.020542272,0.014575157,0.012058716,0.012012156,0.016713481
05-08-1922,NaN,0.019562804,0.014575157,0.020761991,0.024170361,0.022347299
07-08-1922,NaN,0.010362787,0.026447823,0.010582109,0.018519048,0.011363759
08-08-1922,NaN,0.008502649,0.023373351,0.019452426,0.037740328,0.008534902
09-08-1922,0.005639113,0.017062025,0.025446666,0.028987537,0.01569891,0.020202707
10-08-1922,NaN,0.015209419,0.029037053,0.018349139,0.009508788,0.00875918
11-08-1922,NaN,0.01903007,0.022090958,0.027856955,0.016000341,0.020680205
12-08-1922,NaN,0.016322974,0.017065261,0.034223872,0.019481136,0.015037877
14-08-1922,NaN,0.032150845,0.029186621,0.026719147,0.019737483,0.024391453
15-08-1922,NaN,0.022875189,0.025752496,0.072759354,0.01642073,0.021245109
16-08-1922,NaN,0.014888612,0.016807118,0.014815086,0.019481136,0.012048339
17-08-1922,NaN,0.029558802,0.046060773,0.034517505,0.025724891,0.026747508
18-08-1922,NaN,0.022672238,0.039872391,0.035026622,0.029081209,0.029764102
19-08-1922,NaN,0.019144161,0.018692133,0.015094626,0.006578971,0.015174798
21-08-1922,NaN,0.034243023,0.02548991,0.035617636,0.022765211,0.024170361
22-08-1922,0.03246719,0.033044795,0.026712774,0.047367689,0.041473248,0.026589454
23-08-1922,0.010695289,0.021073577,0.023065273,0.021583572,0.01892801,0.00878483
24-08-1922,0.018600634,0.017425417,0.01804807,0.032088315,0.028170877,0.014598799
25-08-1922,0.0166916,0.01554939,0.016474837,0.025046032,0.031155168,0.023461487
26-08-1922,0.007858587,0.004837939,0.008271346,0.014388737,0.031155168,0.026355845
28-08-1922,0.010664182,0.008658063,0.018167304,0.027150989,0.018750549,0.011799547
29-08-1922,0.01754431,0.018349139,0.021721823,0.027549952,0.021841742,0.023530497
30-08-1922,0.012865096,0.021718524,0.03949011,0.014870162,0.018809332,0.008941937
31-08-1922,0.018953186,0.016757415,0.088553397,0.018349139,0.022117805,0.005988042
01-09-1922,0.012916225,0.008836582,0.021721823,0.025317808,0.025001302,0.017751945
02-09-1922,0.015037877,0.014742282,0.020000667,0.023194617,0.003072199,0.00878483
05-09-1922,0.012121361,0.015810606,0.014864023,0.030117422,0.050985555,0.020379162
06-09-1922,0.010030174,0.010810916,0.017989038,0.015775963,0.011834458,0.008708328
07-09-1922,0.01702595,0.012739026,0.011317825,0.019015266,0.037522439,0.025752496
08-09-1922,0.015794998,0.011673284,0.011281344,0.013793322,0.014144507,0.014104606
09-09-1922,0.012916225,0.007843177,0.022691411,0.024434025,0.020086759,0.017143277
11-09-1922,0.010907396,0.010768582,0.016077517,0.019081238,0.011331566,0.011363759
12-09-1922,0.016974946,0.01577942,0.012924251,0.015831465,0.017192401,0.020144566
13-09-1922,0.008016075,0.009910884,0.00643089,0.01408474,0.011494379,0.008683123
14-09-1922,0.013178092,0.011016636,0.016234123,0.014260491,0.039665256,0.005797118
15-09-1922,0.028987537,0.024815169,0.016181583,0.021164811,0.046776065,0.034289073
16-09-1922,0.010810916,0.008836582,0.008032172,0.006993035,0.005361943,0.008462674
18-09-1922,0.043942122,0.049628504,0.015898586,0.017212129,0.026179506,0.024897552
19-09-1922,0.016417559,0.015355388,0.015898586,0.017331456,0.031917603,0.019526422
20-09-1922,0.027660323,0.031326719,0.031252544,0.02548991,0.03608639,0.037944932
21-09-1922,0.016949558,0.015066198,0.010878118,0.015215847,0.025511588,0.016086138
22-09-1922,0.011921278,0.017536213,0.037979248,0.018349139,0.027536158,0.010666768
23-09-1922,0.018797546,0.016965534,0.015848192,0.011894788,0.007585371,0.018945086
25-09-1922,0.01991531,0.021114028,0.014528101,0.008569033,0.025317808,0.013755375
